id,cover,created_at,game_engines,game_modes,genres,keywords,name,parent_game,platforms,player_perspectives,release_dates,screenshots,slug,summary,themes,updated_at,url,websites,checksum,game_type,alternative_names,artworks,external_games,first_release_date,involved_companies,similar_games,storyline,tags,videos,language_supports,collections,age_ratings,aggregated_rating,aggregated_rating_count,hypes,total_rating,total_rating_count,franchises,rating,rating_count,game_localizations,status,game_status,bundles,dlcs,ports,multiplayer_modes,expanded_games,version_parent,version_title,remakes,expansions,remasters,standalone_expansions,franchise,category
216563,243874.0,1662997384,,,[9],[2244],SuperLite 1500 Series: Sudoku 4,,[7],,[388550],"[874671, 874672]",superlite-1500-series-sudoku-4,"Sudoku is a logic-based, combinatorial number-placement puzzle. The objective is to fill a 9×9 grid with digits so that each column, each row, and each of the nine 3×3 sub-grids that compose the grid (also called ""boxes"", ""blocks"", ""regions"", or ""sub-squares"") contains all of the digits from 1 to 9. The puzzle setter provides a partially completed grid, which typically has a unique solution.

Completed puzzles are always a type of Latin square with an additional constraint on the contents of individual regions. For example, the same single integer may not appear twice in the same 9x9 playing board row or column or in any of the nine 3x3 subregions of the 9x9 playing board.

The puzzle was popularized in 1986 by the Japanese puzzle company Nikoli, under the name Sudoku, meaning single number. It became an international hit in 2005.

SuperLite 1500 Series - Suudoku 4 is the fourth sudoku game in the series for the Playstation One console that features over 198 different sudoku challenges. The game features 3 different difficulty levels (easy, medium & hard) each of them with several sudoku puzzles..",,1705985653,https://www.igdb.com/games/superlite-1500-series-sudoku-4,[502943],ded2e7ac-4b9b-17c3-1445-9480a9ba7f09,0,,,[2567831],975542400.0,"[186792, 186793]","[95776, 19222, 87507, 41349, 90839, 25905, 317108, 310688, 306449, 297219]",,"[268435465, 536873156]",,,[8193],,,,,,,,,,,,,,,,,,,,,,,,,
118406,169395.0,1557734219,,"[1, 2]","[13, 15, 32]",,Canasta 3D Premium,,,,,"[309136, 309140, 309138, 309137, 309141, 309139]",canasta-3d-premium,"Realistic 3D Canasta simulation with singleplayer, multiplayer and tutorial. With configurable AI strength and many adjustable rule and game variants you can start exciting Canasta tournaments - or just play for fun!",,1758636384,https://www.igdb.com/games/canasta-3d-premium,"[108732, 108731, 448183]",69a5aa61-bc7b-0d96-c82d-66ebedffe679,0,,[19772],"[1992558, 2160370, 1721512]",,,"[65827, 36269, 55590, 31515, 33603, 33646, 51577, 17130, 17519, 18623]",,"[268435469, 268435471, 268435488]",,"[338783, 338784, 338785, 338786, 338787, 338788]",,,,,,70.0,0.0,,70.0,0.0,,,,,,,,,,,,,,,,
334630,445609.0,1741264513,,[1],[8],"[2004, 24124]",Sonic: Frame by Frame,,[6],[4],[712412],,sonic-frame-by-frame,,[1],1742396141,https://www.igdb.com/games/sonic-frame-by-frame,,9e8f8143-f0f7-540e-b4f2-0bfad1ea1820,0,,,[2989901],,[310620],"[337171, 337168, 336381, 336367, 336365, 336363, 336359, 336358, 336356, 336348]",,"[1, 268435464, 536872916, 536895036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
285578,360493.0,1707202868,,,"[13, 32]",,Gardener,,"[3, 6]",,"[713232, 713233]","[1233604, 1233608, 1233612, 1233617, 1233619, 1233621, 1233623, 1233624]",gardener,"In Gardener, every leaf matters. Unveil the potential of the next-gen virtual garden🥕. Plant and maintain accurately simulated gardens, made of your own procedurally generated plant species. Discover, grow and shape unlimited species. Become a Gardener of Tomorrow‍.",,1762353813,https://www.igdb.com/games/gardener,"[816523, 816525, 816524, 816526, 612769, 612770]",84cd1e88-c8be-647a-06f8-8452e84238e3,0,[197129],[127660],"[2884949, 2877871]",1741305600.0,,"[65827, 36269, 116582, 87975, 55590, 31515, 29348, 44087, 33603, 33646]",,"[268435469, 268435488]",,"[895928, 895929, 895930, 895931, 895932, 895933, 895934, 895935, 895936, 895937, 895938, 895939, 895940, 895941, 895942, 895943, 895944, 895945, 895946, 895947, 895948, 895949, 895950, 895951, 895952, 895953, 895954, 895955, 895956, 895957, 895958, 895959, 895960, 895961, 895962, 895963, 895964, 895965, 895966, 895967, 895968, 895969, 895970, 895971, 895924, 895925, 895926, 895927, 895972, 895973]",,,,,,,,,,,[46753],4.0,4.0,,,,,,,,,,,,,
51931,,1500677631,,[1],,,Sword of the Stars: The Pit Gold Edition - Necromancer,10938.0,,,,,sword-of-the-stars-the-pit-gold-edition-necromancer,,,1739884548,https://www.igdb.com/games/sword-of-the-stars-the-pit-gold-edition-necromancer,[119718],8de3d1e9-41a6-f71b-bc18-c1c75b9ab2e4,1,,[95430],[78192],,,,,,,"[476208, 476209]",,,,,,,,,,,,,,,,,,,,,,,,,,
48563,222651.0,1499966919,,[1],"[5, 8]","[3486, 4836, 27629, 29745]",Transformers: Mystery of Comvoy,,"[5, 99]",[4],"[525672, 724004, 723996]","[1438539, 1479138, 1479139, 1479140]",transformers-mystery-of-comvoy,"Transformers: Comvoy no Nazo is a 2D side-scrolling action platformer developed by ISCO and published by TAKARA for the Nintendo Entertainment System (in Japan only) on Decmber 5, 1986. Set in the first-generation Transformers universe, players control Autobot Ultra Magnus as he storms through various Decepticon strongholds to find the whereabouts of Autobot leader Convoy (known worldwide as Optimus Prime).

Convoy no Nazo consists of nine stages, each ending in a boss battle. Players can move and shoot as well as transform into a more maneuverable vehicle mode. The game is so difficult, most players do not usually pass the first stage. The 9th stage is a maze which, if not completed in precisely the right way, will infinitely loop. Warp Zones can be found by locating Bumblebee in some levels.","[1, 18]",1754120152,https://www.igdb.com/games/transformers-mystery-of-comvoy,"[298741, 718146, 360436]",56315fff-a9a0-b671-d684-b70c0576cf5e,0,"[96572, 96573, 96574, 174907]",,"[1873815, 142790]",502588800.0,"[180500, 180501, 180502]","[57187, 55038, 105269, 68286, 107318, 103301, 28070, 113362, 12539, 68287]",,"[1, 18, 268435461, 268435464, 536874398, 536875748, 536898541, 536900657]",[142774],[815923],[3197],"[82792, 167664]",,,,,,[7],,,[8049],,,,,,,,,,,,,,,
373572,500003.0,1760525141,,[1],[13],"[24895, 48693, 49618, 49625, 50104]",Dead by Headshot,,[6],[1],[829600],"[1677480, 1677481, 1677482, 1677483, 1677484, 1677485, 1677486, 1677487]",dead-by-headshot,"A first-person survival shooter with apocalyptic simulation elements, focused on precision and headshot mechanics. Every shadow hides a deadly threat. Survive the night, manage your ammo, and fight off ever-increasing waves. Do you have what it takes to resist?",[1],1762189445,https://www.igdb.com/games/dead-by-headshot,"[897980, 897981, 897982, 897983]",c073edf2-9f7a-e05b-f6ee-37698f229150,0,[197071],"[210241, 210242]","[3112077, 3084652]",1761782400.0,,"[37419, 36553, 374911, 25311, 35994, 373913, 26574, 103302, 118871, 112078]",,"[1, 268435469, 536895807, 536919605, 536920530, 536920537, 536921016]",,[1419905],,,,,,,,,,,,,,,,,,,,,,,,,,
95396,174493.0,1521826306,,"[1, 2, 3]","[5, 13, 32, 33]","[101, 250, 546, 992, 1332, 3138]",Operation DogFight,,[6],[2],[320701],"[412454, 412455, 412456, 412457, 412458, 412452, 412453, 412459]",operation-dogfight,"Take to the skies in a world of conflict between humankind's best friends and the evil cat empire! Experience over-the-top flight combat in a thrilling Story Mode that’ll leave your tail wagging, or fetch up to three of your bestest friends and compete to find the top-dog in local multiplayer.",[1],1762415393,https://www.igdb.com/games/operation-dogfight,"[162871, 236991, 236992, 162872]",f19a7548-57bf-158a-cc03-d5d40d61c310,0,,[20674],"[142488, 1571242, 1873973, 1775062, 1861927]",1634083200.0,[153747],"[43367, 38967, 37419, 17379, 36553, 25311, 105269, 35994, 107318, 26574]","Take to the skies in a world of conflict between humankind's best friends in Operation DogFight! Fetch up to three of your bestest friends to compete and see who the top-dog is in frantic local multiplayer action. Operation DogFight is best played with controllers, but can support up to one person on Keyboard/Mouse.","[1, 268435461, 268435469, 268435488, 268435489, 536871013, 536871162, 536871458, 536871904, 536872244, 536874050]",,[334035],,,,,,,,,,,,,,,,,,,,,,,,,,
204369,226236.0,1654805534,[1251],[1],"[15, 31, 32]",,FarmingCat,,[6],[3],"[364029, 364052]","[824320, 824321, 824322, 824323, 824324]",farmingcat,"You're a cat in a world of islands. You can explore, craft, cook, build, destroy, collect drops and discover items of old ancestors. Don't worry about monsters, no one will attack you. But you have to care about food, stamina and economy!",,1762754328,https://www.igdb.com/games/farmingcat,"[288587, 493861, 288588]",99e3bef1-79c7-c6f5-7ff9-7b15dc265aa2,0,,[79403],"[2514175, 2447594]",1028160000.0,"[174446, 174438]","[113402, 79134, 109339, 113837, 65827, 25311, 35994, 111130, 28182, 36269]",,"[268435471, 268435487, 268435488]",,"[428953, 428952, 428954, 428955]",,[74684],,,1.0,,,,,,,4.0,4.0,,,,,,,,,,,,,
355563,472997.0,1752797061,,[1],"[10, 31, 32]","[4344, 16877]",Jungle Jinx,,[6],[2],[772832],"[1587074, 1587076, 1587077, 1587071, 1587072, 1587073, 1587075, 1587080, 1587082, 1587078, 1587079, 1587081]",jungle-jinx,"Set up camp deep in the jungle and begin your adventure! Explore lost ruins, collect artifacts, upgrade your gear, and grow your expedition. In Jungle Jinx, choose your path: dodge deadly traps, fight enemies, or race through the jungle on wild karts!",[1],1753639623,https://www.igdb.com/games/jungle-jinx,"[834120, 834121, 834122]",920244b9-6481-70af-71d2-8c52af001807,0,,,"[3081803, 3081593]",1774915200.0,,"[111130, 96217, 106987, 28309, 25646, 80916, 113895, 113360, 105269, 30245]",,"[1, 268435466, 268435487, 268435488, 536875256, 536887789]",,"[1315588, 1315589, 1315590, 1315591, 1315592, 1315593, 1315594, 1315595, 1315596, 1315597, 1315598, 1315599, 1315600, 1315601, 1315602, 1315603, 1315604, 1315605]",,,,,,,,,,,,,,,,,,,,,,,,,,
206672,313156.0,1656343111,,"[1, 2]","[4, 33]","[58, 61, 78, 129, 211, 226, 558, 575, 698, 1299, 1313, 1320, 1754, 2071, 2109, 2152, 2155, 2242, 2415, 2472, 3002, 3486, 4286, 4329, 4486, 4494, 4891, 5396, 5587, 5675, 5803, 6233, 6295, 6486, 7593, 9777, 11390]",Vampire Savior: The Lord of Vampire,,[52],[4],[447886],"[823575, 837304, 837305, 837303]",vampire-savior-the-lord-of-vampire,"This is the 3rd in the Darkstalkers series. It plays much the same as the first, but features better animation, more playable characters, and a deeper storyline.","[1, 19]",1757001321,https://www.igdb.com/games/vampire-savior-the-lord-of-vampire,"[293104, 293105, 495293]",22d0de29-1465-d78c-a923-e84b533676a1,0,"[94233, 94234, 93555, 184711]",,[2452735],862444800.0,[212523],"[20009, 20010, 1280, 7213, 660, 108778, 18812, 11270, 1655, 56033]","Jedah, one of the high nobles of Makai, is resurrected after a premature death long ago. Seeing the state of the demon world, he decides that the only way to save the world is to recreate it. To this end, he conjures a dimension known as Majigen, to which he summons worthy souls to feed his new world. As luck would have it, those souls belong to the characters from the first two games, in addition to three newcomers.","[1, 19, 268435460, 268435489, 536870970, 536870973, 536870990, 536871041, 536871123, 536871138, 536871470, 536871487, 536871610, 536872211, 536872225, 536872232, 536872666, 536872983, 536873021, 536873064, 536873067, 536873154, 536873327, 536873384, 536873914, 536874398, 536875198, 536875241, 536875398, 536875406, 536875803, 536876308, 536876499, 536876587, 536876715, 536877145, 536877207, 536877398, 536878505, 536880689, 536882302]",,,[2226],,,,,80.0,6.0,,80.0,6.0,,,,,,,,[4135],,,,,,,,
340731,,1744854706,[1060],[2],[12],,Apocalypse,,[82],[5],[729666],,apocalypse--4,Apocalypse is a multi-user dungeon (MUD) built on a codebase called DIKU. The code has been modified over the course of about twenty-six years to come into its current state. Apocalypse draws heavily upon the world of Athas and the lore of Dark Sun.,"[17, 38]",1759349163,https://www.igdb.com/games/apocalypse--4,"[729524, 729525]",025e3f61-24f9-1d00-1f7d-2b532a6b893a,0,,,[3105694],1614556800.0,,"[81249, 103303, 23651, 49414, 115653, 19164, 113910, 69007, 5, 19404]",,"[17, 38, 268435468]",,,,,,,,,,,,,,,,,,,[33595],,,,,,,,,
244244,296525.0,1680951803,[13],[1],[32],,Skedaddling In Egypt,,[6],,[724461],"[1025208, 1025209, 1025206, 1025200, 1025203, 1025205]",skedaddling-in-egypt,"Skedaddling In Egypt is a first person speedrunning game where you use your parkour skills and mummy wrappings to swing and slide your way through your crumbling tomb. Compete with others through an online leaderboard, collect treasures, and more!",[1],1759736827,https://www.igdb.com/games/skedaddling-in-egypt,[542836],42e80a19-6d30-2aa5-6ab2-933116033952,0,,[105119],"[2691292, 2689465]",1687910400.0,,"[113895, 105233, 111130, 32902, 119121, 40524, 96217, 106987, 37419, 28309]",,"[1, 268435488]",,"[669954, 669955]",,,,,,,,,,,,,,,,,,,,,,,,,,
327563,431548.0,1736167396,,,"[2, 31]",,Unexpected Quest,,[6],,[687676],"[1446202, 1446203, 1446204]",unexpected-quest,,,1742981823,https://www.igdb.com/games/unexpected-quest,[703100],3872b872-c19f-521f-8664-734ca69da058,0,,,[2994687],1177545600.0,,"[13189, 27725, 25222, 81275, 18011, 87622, 68859, 367607, 340594, 335321]",,"[268435458, 268435487]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
344029,459554.0,1747577984,[982],[1],"[12, 31]",,Rinth,,[6],[1],[760030],"[1536750, 1536751, 1536748, 1536749]",rinth,"Rinth is an old school dungeon rpg with 90s style.

Enter the dungeons and face different monsters and bosses.

Collect weapons, buy/sell and craft them to get even better ones.",[17],1762429581,https://www.igdb.com/games/rinth,[798624],f2a1fbc5-c667-64e2-b01f-f1c7e82cb3be,0,,[168413],"[3064062, 3064203]",1751587200.0,[320927],"[96217, 106987, 81249, 103303, 23651, 49414, 103168, 115653, 113360, 101608]",,"[17, 268435468, 268435487]",,"[1243998, 1243999]",,,,,,,,,,,,,,,,,,,,,,,,,,
343293,456971.0,1747092987,,[1],,,Your Cattle,,[6],,[739395],"[1528710, 1528712, 1528719, 1528725, 1528716]",your-cattle,"An interactive casual game. By utilizing mechanics such as charging, knocking back, stunning, and blink, players can hone their skills in a low-pressure environment.Accompanied by exquisite music and smooth interactions, relieve emotional stress.",,1756993197,https://www.igdb.com/games/your-cattle,[754086],87d2add8-79f5-836d-fb7b-1cba23f69951,0,[172392],[167174],"[3023240, 3016275]",1747008000.0,,,,,,"[1240170, 1240172, 1240174, 1240175, 1240176, 1240177, 1240178, 1240179, 1240180, 1240181, 1240182, 1240183, 1240184, 1240185, 1240186, 1240188, 1240190, 1240192, 1240194, 1240195, 1240196, 1240197, 1240198, 1240199, 1240200, 1240201]",,,,,,,,,,,,,,,,,,,,,,,,,,
117439,173979.0,1555401476,,[1],"[2, 31, 32]",,Now You See,,[6],[1],[297278],"[305000, 304999, 304995, 304993, 304998, 304994, 304997, 304996]",now-you-see,"A hand painted horror adventure game, played in first-person perspective. Seeking shelter from a thunderstorm, the house you've entered is not the sanctuary you'd hoped for. Uncover horrible secrets within as you use your wits and the items you find to escape this immersive blood soaked nightmare.",[19],1759736797,https://www.igdb.com/games/now-you-see,"[106601, 447053]",89eec014-0f5c-c667-e464-15e20e506019,0,,[23743],"[1991375, 1716684]",1569801600.0,[141214],"[13189, 25222, 111130, 55282, 18011, 27266, 25646, 87514, 81275, 68271]",,"[19, 268435458, 268435487, 268435488]",,"[608924, 608925, 608926]",,,,,,70.0,2.0,,70.0,2.0,,,,,,,,,,,,,,,,
289563,366146.0,1709677161,,"[2, 5]",[12],"[106, 923, 1440]",Estab Life: Unity Memories,,"[34, 39]",,"[570093, 570092]","[1256068, 1256069, 1256070]",estab-life-unity-memories,"Estab Life: Unity Memories is a multiplayer action role-playing video game developed and published by Square Enix that was announced in 2022 as part of a multimedia promotion of the Estab Life manga.

As of March 2024, this game has not been released yet.","[1, 18]",1712017683,https://www.igdb.com/games/estab-life-unity-memories,"[619383, 619384, 619385]",79f18cab-df36-685a-b156-aa1e838ba555,0,,,[2894576],,[256628],"[55038, 105269, 1877, 25311, 107318, 96217, 113109, 57372, 54775, 106987]","The world’s population has peaked and begun to shrink. Humanity has developed artificial intelligence that manages the ecosystem and carried out “Humanity Diversification Experiments” for the prosperity of its kind. Diverse races—such as humans, beastmen, and demons created by genetic manipulation—have created diverse cities known as “clusters,” protected by walls.

There are many clusters, each with their own culture and people. And to ensure they do not perish, they live under the constant supervision of artificial intelligence.","[1, 18, 268435468, 536871018, 536871835, 536872352]",[108446],[921884],,,,,,,,[5410],,,,,,,,,,,,,,,,,,
221725,257890.0,1665731737,[64],[1],[34],"[343, 1961, 2509, 3586]",Meet'N'Fuck: The Plumber,,[82],[1],[396808],[904261],meetnfuck-the-plumber,There is a classic porn story. Steven works as plumber in Springfield. You think it's dirty job? Yeah! But he loves it. Every day he has a chance to meet with another sexy housewife.,[42],1757257144,https://www.igdb.com/games/meetnfuck-the-plumber,[318048],51b03496-fbc2-5b77-4c37-72a4b01e6420,0,,,,1235088000.0,[190982],"[67166, 22472, 22469, 78389, 28465, 22425, 22422, 75900, 22426, 11679]",,"[42, 268435490, 536871255, 536872873, 536873421, 536874498]",,,[8381],,,,,,,,,,,,,,,,,,,,,,,,,
375614,502410.0,1761767305,,[1],"[4, 12, 13, 15, 24]",,The Lost Battalion,1881.0,[6],[1],[827582],"[1684910, 1685250, 1685251, 1685252, 1685253]",the-lost-battalion,"The Lost Battalion is a large-scale overhaul mod for Arma 3, built around immersive, handcrafted missions and realistic military simulation. The mod combines custom-made assets, detailed operations, and a structured unit system to deliver an authentic tactical experience. Developed and maintained by its own dedicated community, The Lost Battalion runs continuous story-driven campaigns and handcrafted missions that emphasize teamwork, realism, and dynamic combat scenarios.","[1, 33, 39]",1761947466,https://www.igdb.com/games/the-lost-battalion,"[906912, 907013, 907292, 907293, 907294]",34afbde6-9eaa-58fc-f5d1-68f712db34cf,5,,,,1568246400.0,[355922],"[26574, 8422, 25311, 111187, 35994, 36258, 21642, 15536, 37419, 103232]",,"[1, 33, 39, 268435460, 268435468, 268435469, 268435471, 268435480]",,,,,,,,,,,,,,,,,,,[37568],,,,,,,,,
